OBJECT_NAME,NORAD_CAT_ID,INCLINATION,ECCENTRICITY,RAAN,ARGUMENT_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,DRAG,LAUNCH_DATE,DECAY_DATE,ACTUAL_LIFETIME,LIFETIME_CLASS
COSMOS 1408 DEB,51581,82.53130340576172,0.0023827000986784697,269.35931396484375,313.11810302734375,46.80970001220703,15.87379306,0.008605499751865864,1982-09-16,2022-06-20,40,3
COSMOS 1408 DEB,51583,82.59809875488281,0.0015048000495880842,276.91448974609375,283.810791015625,76.14990234375,16.07145796,0.005587100051343441,1982-09-16,2022-06-08,40,3
COSMOS 1408 DEB,51584,82.50990295410156,0.002575000049546361,304.31939697265625,267.23291015625,92.60040283203125,16.04930181,0.006606699898838997,1982-09-16,2022-05-09,40,3
COSMOS 1408 DEB,51585,82.88580322265625,0.02645689994096756,56.71080017089844,187.40390014648438,172.36019897460938,14.91207173,0.04331099987030029,1982-09-16,2022-03-05,40,3
COSMOS 1408 DEB,51586,82.52999877929688,0.0011600999860092998,338.7004089355469,260.01470947265625,99.9823989868164,16.04865385,0.020349999889731407,1982-09-16,2022-04-08,40,3
COSMOS 1408 DEB,51587,82.52220153808594,0.00048129999777302146,151.1522979736328,221.8842010498047,138.20750427246094,16.12692853,0.00603879988193512,1982-09-16,2022-10-08,40,3
COSMOS 1408 DEB,51588,82.68080139160156,0.001913400017656386,134.61410522460938,27.605199813842773,332.6228942871094,15.84729866,0.0012281000381335616,1982-09-16,2022-11-16,40,3
COSMOS 1408 DEB,51589,82.53450012207031,0.0014828999992460012,213.62950134277344,211.2429962158203,148.7978057861328,16.18812912,0.002442500088363886,1982-09-16,2022-08-04,40,3
COSMOS 1408 DEB,51590,82.59719848632812,0.005829600151628256,347.8883056640625,357.6310119628906,2.4656999111175537,15.55415415,0.014934999868273735,1982-09-16,2022-04-12,40,3
COSMOS 1408 DEB,51591,82.61689758300781,0.003590299980714917,341.1134033203125,214.33680725097656,145.55599975585938,15.43514461,0.007266299799084663,1982-09-16,2022-05-17,40,3
COSMOS 1408 DEB,51592,82.49729919433594,0.002073999959975481,322.029296875,236.8282012939453,123.10050201416016,15.9587733,0.017247000709176064,1982-09-16,2022-04-27,40,3
COSMOS 1408 DEB,51593,82.51959991455078,0.005750100128352642,190.52630615234375,137.57589721679688,222.99740600585938,15.77487497,0.016491999849677086,1982-09-16,2022-09-21,40,3
COSMOS 1408 DEB,51594,82.5208969116211,0.0016759999562054873,324.6068115234375,251.25619506835938,108.69149780273438,16.33039932,0.0036100000143051147,1982-09-16,2022-04-20,40,3
COSMOS 1408 DEB,51595,82.51850128173828,0.0010362999746575952,26.548599243164062,167.0258026123047,193.12950134277344,16.11006041,0.0031296999659389257,1982-09-16,2023-02-07,41,3
COSMOS 1408 DEB,51596,82.54779815673828,0.005174600053578615,339.881103515625,247.39199829101562,112.1854019165039,15.52002672,0.01621600054204464,1982-09-16,2022-04-22,40,3
COSMOS 1408 DEB,51597,82.5073013305664,0.0011344000231474638,335.2572021484375,239.65289306640625,120.36380004882812,16.20404316,0.008046699687838554,1982-09-16,2022-04-10,40,3
COSMOS 1408 DEB,51598,83.6083984375,0.008384699933230877,236.05999755859375,117.97550201416016,243.00210571289062,15.56602183,0.016813000664114952,1982-09-16,2022-09-29,40,3
COSMOS 1408 DEB,51599,82.57589721679688,0.0007769999792799354,39.59669876098633,225.36570739746094,134.7008056640625,16.37001361,0.0012948999647051096,1982-09-16,2023-01-31,41,3
COSMOS 1408 DEB,51600,82.49859619140625,0.001973700011149049,12.366999626159668,154.2581024169922,205.9694061279297,16.17569077,0.0031324001029133797,1982-09-16,2023-02-24,41,3
COSMOS 1408 DEB,51601,82.53269958496094,0.0020355999004095793,344.41790771484375,234.78819274902344,125.1488037109375,15.94633998,0.022283000871539116,1982-09-16,2022-04-04,40,3
COSMOS 1408 DEB,51602,82.57379913330078,0.0023507000878453255,255.9893035888672,273.5035095214844,86.3551025390625,15.94750276,0.004175299778580666,1982-09-16,2022-06-30,40,3
COSMOS 1408 DEB,51603,82.68370056152344,0.002156199887394905,11.496100425720215,165.0601043701172,195.13250732421875,16.09507654,0.007942000404000282,1982-09-16,2022-03-07,40,3
COSMOS 1408 DEB,51604,82.46929931640625,0.0034076001029461622,345.7684020996094,331.7959899902344,28.145000457763672,15.62324638,0.027414999902248383,1982-09-16,2022-04-08,40,3
COSMOS 1408 DEB,51605,82.47669982910156,0.0004078999918419868,47.38719940185547,256.2637023925781,103.82050323486328,16.33528985,0.002115400042384863,1982-09-16,2023-01-14,41,3
COSMOS 1408 DEB,51606,82.50270080566406,0.0024441001005470753,26.990999221801758,133.4197998046875,226.91160583496094,15.92432412,0.018048999831080437,1982-09-16,2022-02-21,40,3
COSMOS 1408 DEB,51607,82.60379791259766,0.006525999866425991,8.76830005645752,86.61160278320312,274.2604064941406,15.62325521,0.017862999811768532,1982-09-16,2022-03-18,40,3
COSMOS 1408 DEB,51608,82.84549713134766,0.004278900101780891,45.881500244140625,193.0496063232422,166.96620178222656,15.66298377,0.014837999828159809,1982-09-16,2022-02-10,40,3
COSMOS 1408 DEB,51609,82.5875015258789,0.0021772999316453934,343.6231994628906,236.08590698242188,123.83489990234375,15.99671453,0.023152999579906464,1982-09-16,2022-04-07,40,3
COSMOS 1408 DEB,51610,82.56700134277344,0.0010786999482661486,359.4978942871094,186.07899475097656,174.03770446777344,16.34542996,0.0017183000454679132,1982-09-16,2023-03-10,41,3
COSMOS 1408 DEB,51611,82.57440185546875,0.0005759000196121633,154.95489501953125,206.26910400390625,153.8302001953125,16.10802185,0.004523599985986948,1982-09-16,2022-10-05,40,3
COSMOS 1408 DEB,51612,83.21199798583984,0.002379799960181117,216.341796875,115.02770233154297,245.34609985351562,15.67753699,0.0025019999593496323,1982-09-16,2022-09-29,40,3
COSMOS 1408 DEB,51613,82.49710083007812,0.0004290000069886446,344.87811279296875,179.5424041748047,180.57020568847656,15.64004608,0.006398600060492754,1982-09-16,2022-04-11,40,3
COSMOS 1408 DEB,51614,82.6948013305664,0.0011616999981924891,337.54791259765625,156.9044952392578,203.2758026123047,16.0134107,0.0018390000332146883,1982-09-16,2023-04-04,41,3
COSMOS 1408 DEB,51615,82.70230102539062,0.0008069999748840928,243.1927032470703,114.95939636230469,245.2510986328125,15.76154678,0.0014766999520361423,1982-09-16,2022-08-13,40,3
COSMOS 1408 DEB,51616,81.88760375976562,0.007937300018966198,110.7135009765625,243.50250244140625,115.80660247802734,15.43836757,0.005020400043576956,1982-09-16,2023-12-08,41,3
COSMOS 1408 DEB,51617,82.62870025634766,0.01173229981213808,334.4737854003906,281.6482849121094,77.160400390625,15.20160798,0.006388800218701363,1982-09-16,2022-06-20,40,3
COSMOS 1408 DEB,51618,82.62809753417969,0.0014226000057533383,148.08450317382812,333.49249267578125,26.56130027770996,15.80138678,0.005366799887269735,1982-09-16,2022-10-29,40,3
COSMOS 1408 DEB,51619,82.39109802246094,0.010185499675571918,173.0236053466797,60.97999954223633,300.1592102050781,15.17571498,0.001000500051304698,1982-09-16,2023-05-14,41,3
COSMOS 1408 DEB,51620,82.91510009765625,0.010768500156700611,37.71979904174805,99.2073974609375,262.1357116699219,15.10694946,0.0014325999654829502,1982-09-16,2023-04-27,41,3
COSMOS 1408 DEB,51621,82.25509643554688,0.0009869999485090375,253.22950744628906,236.89549255371094,123.13929748535156,16.33744343,0.0011990000493824482,1982-09-16,2022-06-13,40,3
COSMOS 1408 DEB,51662,82.57740020751953,0.004141100216656923,268.56549072265625,4.55649995803833,355.6055908203125,15.55365623,0.011326000094413757,1982-09-16,2022-07-10,40,3
COSMOS 1408 DEB,51663,82.61090087890625,0.015866300091147423,28.805999755859375,152.10130310058594,208.88479614257812,15.20880366,0.0015555999707430601,1982-09-16,2023-02-03,41,3
COSMOS 1408 DEB,51664,82.67500305175781,0.0012203999795019627,349.8753967285156,185.6125946044922,174.50210571289062,16.05670537,0.010941999964416027,1982-09-16,2022-03-28,40,3
COSMOS 1408 DEB,51665,82.58499908447266,0.0024276000913232565,271.7344970703125,304.8348083496094,55.0640983581543,15.8896292,0.006482400000095367,1982-09-16,2022-06-18,40,3
COSMOS 1408 DEB,51666,82.4927978515625,0.0015043000457808375,358.1351013183594,149.0894012451172,211.1278076171875,16.10285571,0.009661500342190266,1982-09-16,2022-03-16,40,3
COSMOS 1408 DEB,51667,82.53130340576172,0.0014671999961137772,45.51070022583008,299.8822937011719,60.09880065917969,15.84682662,0.004544599913060665,1982-09-16,2023-02-07,41,3
COSMOS 1408 DEB,51668,82.51349639892578,0.0008979000267572701,333.7348937988281,255.56109619140625,104.46759796142578,16.09799212,0.011725000105798244,1982-09-16,2022-04-10,40,3
COSMOS 1408 DEB,51669,82.69760131835938,0.00176170002669096,353.7958068847656,359.97149658203125,0.15389999747276306,15.63321079,0.015709999948740005,1982-09-16,2022-04-03,40,3
COSMOS 1408 DEB,51670,82.51280212402344,0.0021768000442534685,13.193300247192383,168.0762939453125,192.10450744628906,16.19283377,0.005859000142663717,1982-09-16,2023-03-06,41,3
COSMOS 1408 DEB,51671,82.55989837646484,0.002179899951443076,202.1403045654297,141.35260009765625,218.9315948486328,15.97859846,0.004303799942135811,1982-09-16,2022-08-24,40,3
COSMOS 1408 DEB,51672,82.54630279541016,0.0020077000372111797,11.461299896240234,139.35260009765625,220.92539978027344,15.96757167,0.021190999075770378,1982-09-16,2022-03-07,40,3
COSMOS 1408 DEB,51673,82.57160186767578,0.001478699967265129,330.43109130859375,210.22369384765625,149.81829833984375,15.87612617,0.007952899672091007,1982-09-16,2022-04-19,40,3
COSMOS 1408 DEB,51674,82.63050079345703,0.0036450999323278666,14.40369987487793,316.5708923339844,43.2681999206543,15.68085304,0.005299299955368042,1982-09-16,2022-03-18,40,3
COSMOS 1408 DEB,51675,82.48989868164062,0.001114599988795817,307.84490966796875,290.24090576171875,69.7666015625,15.93930457,0.0050165001302957535,1982-09-16,2022-05-05,40,3
COSMOS 1408 DEB,51676,82.56300354003906,0.002625900087878108,55.22100067138672,338.3240966796875,21.69070053100586,15.70293273,0.005566100124269724,1982-09-16,2023-02-09,41,3
COSMOS 1408 DEB,51677,82.57859802246094,0.0013917000032961369,351.1899108886719,228.2447967529297,131.7624053955078,15.69470799,0.006706899963319302,1982-09-16,2022-04-07,40,3
COSMOS 1408 DEB,51678,82.53289794921875,0.004688700195401907,336.8163146972656,247.83050537109375,111.79660034179688,15.47233059,0.012357000261545181,1982-09-16,2022-05-02,40,3
COSMOS 1408 DEB,51679,82.53500366210938,0.002148600062355399,252.46620178222656,276.7908935546875,83.09390258789062,16.28509382,0.002960599958896637,1982-09-16,2022-07-02,40,3
COSMOS 1408 DEB,51680,82.60910034179688,0.004523199982941151,342.80621337890625,329.0321960449219,30.826900482177734,15.62426259,0.013501999899744987,1982-09-16,2022-04-15,40,3
COSMOS 1408 DEB,51681,82.60459899902344,0.003136199899017811,359.6502990722656,63.81079864501953,296.6376037597656,15.77105738,0.018170999363064766,1982-09-16,2022-03-24,40,3
COSMOS 1408 DEB,51682,82.618896484375,0.004274200182408094,5.384699821472168,61.33829879760742,299.2156982421875,15.52340437,0.010490000247955322,1982-09-16,2022-03-31,40,3
COSMOS 1408 DEB,51683,82.62120056152344,0.006758600007742643,7.770999908447266,344.7596130371094,15.160900115966797,15.35768039,0.013357000425457954,1982-09-16,2022-04-15,40,3
COSMOS 1408 DEB,51684,82.6603012084961,0.0017310000257566571,351.3815002441406,113.09310150146484,247.21719360351562,15.9651966,0.005350099876523018,1982-09-16,2022-03-26,40,3
COSMOS 1408 DEB,51685,82.61109924316406,0.0021476000547409058,248.8845977783203,252.44140625,107.45169830322266,15.97422104,0.004041300155222416,1982-09-16,2022-07-07,40,3
COSMOS 1408 DEB,51686,82.79650115966797,0.005880999844521284,343.014404296875,192.50999450683594,167.470703125,15.66898587,0.004490899853408337,1982-09-16,2022-04-24,40,3
COSMOS 1408 DEB,51687,82.07959747314453,0.0028967000544071198,101.50779724121094,228.22779846191406,131.65049743652344,15.64567828,0.0036124999169260263,1982-09-16,2022-12-02,40,3
COSMOS 1408 DEB,51688,82.55220031738281,0.0017028000438585877,4.7418999671936035,95.60769653320312,264.7117919921875,15.53119116,0.021376000717282295,1982-09-16,2022-03-22,40,3
COSMOS 1408 DEB,51689,82.53130340576172,0.001469200011342764,252.75570678710938,276.1980895996094,83.76349639892578,16.2304824,0.002967099891975522,1982-09-16,2022-06-28,40,3
COSMOS 1408 DEB,51690,82.55000305175781,0.008944399654865265,15.621899604797363,48.85329818725586,312.0382995605469,15.34733986,0.033573001623153687,1982-09-16,2022-03-18,40,3
COSMOS 1408 DEB,51691,82.5199966430664,0.0016414000419899821,26.702600479125977,165.3144989013672,194.8625946044922,16.23833699,0.00823539961129427,1982-09-16,2022-02-23,40,3
COSMOS 1408 DEB,51692,82.5636978149414,0.0016185999847948551,263.1653137207031,288.4490051269531,71.50340270996094,16.11266379,0.005891900043934584,1982-09-16,2022-06-21,40,3
COSMOS 1408 DEB,51693,82.5386962890625,0.002388899913057685,286.5815124511719,307.0270080566406,52.88290023803711,16.13042371,0.00547399977222085,1982-09-16,2022-05-28,40,3
COSMOS 1408 DEB,51694,82.5770034790039,0.0026513999328017235,4.281300067901611,77.87940216064453,282.54339599609375,15.67098116,0.01795000024139881,1982-09-16,2022-03-19,40,3
COSMOS 1408 DEB,51695,82.60150146484375,0.0015217999462038279,292.7629089355469,26.352800369262695,333.8504943847656,15.70588951,0.006051599979400635,1982-09-16,2022-06-05,40,3
COSMOS 1408 DEB,51696,82.49909973144531,0.001882100012153387,255.78070068359375,271.9241943359375,87.98860168457031,16.10674541,0.003133899997919798,1982-09-16,2022-06-27,40,3
COSMOS 1408 DEB,51697,82.52110290527344,0.0009272000170312822,329.2005920410156,260.55340576171875,99.46980285644531,16.03879017,0.007482800167053938,1982-09-16,2022-04-15,40,3
COSMOS 1408 DEB,51698,82.66929626464844,0.002275099977850914,2.8096001148223877,127.15019989013672,233.18519592285156,15.86215284,0.012055999599397182,1982-09-16,2022-03-16,40,3
COSMOS 1408 DEB,51699,82.58820343017578,0.0032701001036912203,25.074899673461914,156.18179321289062,204.09609985351562,15.58882139,0.006057899910956621,1982-09-16,2022-03-14,40,3
COSMOS 1408 DEB,51700,82.53340148925781,0.002692400012165308,185.5688018798828,161.52980041503906,198.69720458984375,16.1481033,0.008645799942314625,1982-09-16,2022-09-15,40,3
COSMOS 1408 DEB,51701,82.59619903564453,0.0013731999788433313,210.52999877929688,214.4770050048828,145.56309509277344,16.22671349,0.0016340999864041805,1982-09-16,2022-08-08,40,3
COSMOS 1408 DEB,51702,82.51439666748047,0.0063311997801065445,9.596099853515625,321.840087890625,37.83879852294922,15.75469684,0.0075066001154482365,1982-09-16,2022-03-16,40,3
COSMOS 1408 DEB,51703,82.37409973144531,0.006621500011533499,20.013599395751953,138.74130249023438,221.8881072998047,15.70620706,0.010336999781429768,1982-09-16,2022-03-05,40,3
COSMOS 1408 DEB,51704,82.66419982910156,0.003856699913740158,9.77400016784668,162.7803955078125,197.47869873046875,15.88133791,0.0027268000412732363,1982-09-16,2022-03-12,40,3
COSMOS 1408 DEB,51705,82.51570129394531,0.008882899768650532,200.49630737304688,182.79690551757812,177.27980041503906,15.47891925,0.0027948999777436256,1982-09-16,2022-09-29,40,3
COSMOS 1408 DEB,51706,82.69539642333984,0.0023705000057816505,178.2884063720703,126.57779693603516,233.76759338378906,15.79032428,0.0029041001107543707,1982-09-16,2022-10-02,40,3
COSMOS 1408 DEB,51707,82.6344985961914,0.012508800253272057,26.328899383544922,53.18069839477539,308.0820007324219,15.10670764,0.002218599896878004,1982-09-16,2023-05-04,41,3
COSMOS 1408 DEB,51708,82.50039672851562,0.002073700074106455,358.57611083984375,141.3863983154297,218.89039611816406,16.02936936,0.005943700205534697,1982-09-16,2022-03-17,40,3
COSMOS 1408 DEB,51709,82.6675033569336,0.003664500080049038,228.95669555664062,84.47810363769531,276.0658874511719,15.69304714,0.0008460499811917543,1982-09-16,2022-08-25,40,3
COSMOS 1408 DEB,51710,82.57569885253906,0.0018434999510645866,354.8634948730469,83.56929779052734,276.7668151855469,15.71860553,0.0036802999675273895,1982-09-16,2022-04-03,40,3
COSMOS 1408 DEB,51711,82.87439727783203,0.0077933999709784985,15.901200294494629,51.45970153808594,309.3590087890625,15.20240823,0.003759399987757206,1982-09-16,2022-08-04,40,3
COSMOS 1408 DEB,51903,82.54299926757812,0.0030223000794649124,296.3005065917969,72.11699676513672,288.3377990722656,15.59642024,0.011541999876499176,1982-09-16,2022-06-03,40,3
COSMOS 1408 DEB,51904,82.60569763183594,0.0015547999646514654,5.66540002822876,159.61880493164062,200.57249450683594,16.20710382,0.010174999944865704,1982-09-16,2022-03-12,40,3
COSMOS 1408 DEB,51905,82.6063003540039,0.0040962002240121365,352.09521484375,9.647299766540527,350.55609130859375,15.62420274,0.022446999326348305,1982-09-16,2022-04-04,40,3
COSMOS 1408 DEB,51906,82.5739974975586,0.001129099982790649,2.2290000915527344,182.85690307617188,177.2646942138672,16.00422138,0.015177999623119831,1982-09-16,2022-03-16,40,3
COSMOS 1408 DEB,51907,82.59020233154297,0.002688199980184436,350.1036071777344,272.1875915527344,87.63020324707031,15.59273436,0.015817999839782715,1982-09-16,2022-04-08,40,3
COSMOS 1408 DEB,51908,82.58589935302734,0.002208299934864044,343.1964111328125,237.47039794921875,122.44409942626953,15.9932822,0.02399200014770031,1982-09-16,2022-04-07,40,3
COSMOS 1408 DEB,51909,82.58979797363281,0.0028723999857902527,97.95099639892578,211.66329956054688,148.29080200195312,15.79259787,0.0031834999099373817,1982-09-16,2022-12-22,40,3
COSMOS 1408 DEB,51910,82.59519958496094,0.0024564999621361494,336.60540771484375,283.63800048828125,76.21600341796875,15.95505728,0.017810000106692314,1982-09-16,2022-04-15,40,3
COSMOS 1408 DEB,51911,82.61019897460938,0.0038584000431001186,292.0342102050781,146.06430053710938,4.652500152587891,15.58585063,0.010571000166237354,1982-09-16,2022-05-01,40,3
COSMOS 1408 DEB,51912,82.5022964477539,0.0017043000552803278,297.6756896972656,299.7640075683594,60.1953010559082,16.20558441,0.005597100127488375,1982-09-16,2022-05-16,40,3
COSMOS 1408 DEB,51913,82.58689880371094,0.0008359000203199685,203.3719024658203,219.7928924560547,140.27520751953125,16.28285643,0.0011961000273004174,1982-09-16,2023-08-10,41,3
COSMOS 1408 DEB,51914,82.55329895019531,0.0015501000452786684,171.59190368652344,135.54769897460938,224.70419311523438,15.86874327,0.003773899981752038,1982-09-16,2022-09-22,40,3
COSMOS 1408 DEB,51915,82.53959655761719,0.0013183000264689326,314.0277099609375,275.0054931640625,84.97129821777344,15.89360494,0.00812160037457943,1982-09-16,2022-05-02,40,3
COSMOS 1408 DEB,51916,82.54209899902344,0.0016678000101819634,285.6661071777344,292.0715026855469,67.87950134277344,16.0759634,0.006641199812293053,1982-09-16,2022-05-30,40,3
COSMOS 1408 DEB,51917,82.54530334472656,0.0008139000274240971,18.17340087890625,167.1260986328125,193.02279663085938,16.02262438,0.003227100009098649,1982-09-16,2023-02-18,41,3
COSMOS 1408 DEB,51918,82.59249877929688,0.0010778999421745539,326.6441955566406,222.29139709472656,137.752197265625,15.78569392,0.006407999899238348,1982-09-16,2022-04-26,40,3
COSMOS 1408 DEB,51919,82.53730010986328,0.0008987999754026532,334.9267883300781,264.64471435546875,95.38009643554688,15.91655834,0.011234000325202942,1982-09-16,2022-04-12,40,3
COSMOS 1408 DEB,51920,82.48619842529297,0.00047580001410096884,318.13739013671875,304.4081115722656,55.67319869995117,15.71966622,0.0024701000656932592,1982-09-16,2023-05-04,41,3
COSMOS 1408 DEB,51921,82.60910034179688,0.0009603999787941575,13.635199546813965,121.493896484375,238.72799682617188,16.01963691,0.007856899872422218,1982-09-16,2022-03-03,40,3
COSMOS 1408 DEB,51922,82.53600311279297,0.0016659999964758754,301.5773010253906,277.6581115722656,82.28199768066406,16.28403909,0.002116899937391281,1982-09-16,2023-05-09,41,3
COSMOS 1408 DEB,51923,82.28700256347656,0.0019867001101374626,319.4783935546875,275.5321960449219,84.36910247802734,16.07039772,0.011288000270724297,1982-09-16,2022-04-23,40,3
COSMOS 1408 DEB,51924,82.66809844970703,0.0028250999748706818,5.589200019836426,117.93190002441406,242.48109436035156,15.74343618,0.009060399606823921,1982-09-16,2022-03-18,40,3
COSMOS 1408 DEB,51925,82.55690002441406,0.0012487999629229307,334.4176025390625,221.09719848632812,138.9376983642578,16.19420507,0.007597899995744228,1982-09-16,2022-04-11,40,3
COSMOS 1408 DEB,51926,82.54959869384766,0.001001400058157742,353.03839111328125,123.81220245361328,236.4105987548828,15.902556,0.014306999742984772,1982-09-16,2022-03-26,40,3
COSMOS 1408 DEB,51927,82.57759857177734,0.001699900021776557,291.97479248046875,313.6321105957031,46.354698181152344,16.01645309,0.0065321000292897224,1982-09-16,2022-05-24,40,3
COSMOS 1408 DEB,51928,82.5647964477539,0.001401799963787198,298.3612976074219,306.0487060546875,53.95029830932617,16.22221128,0.005930699873715639,1982-09-16,2022-05-18,40,3
COSMOS 1408 DEB,51929,82.56340026855469,0.0005948999896645546,242.59759521484375,284.08428955078125,75.9760971069336,15.76261066,0.0023101000115275383,1982-09-16,2022-07-28,40,3
COSMOS 1408 DEB,51930,82.48390197753906,0.006152600049972534,214.88169860839844,214.92959594726562,144.79200744628906,15.63033717,0.008829300291836262,1982-09-16,2022-08-31,40,3
COSMOS 1408 DEB,51931,82.7031021118164,0.009197499603033066,177.7490997314453,55.87670135498047,305.1155090332031,15.29778899,0.006980599835515022,1982-09-16,2022-11-03,40,3
COSMOS 1408 DEB,51932,82.908203125,0.0039067999459803104,180.14610290527344,358.59320068359375,1.5197999477386475,15.40636698,0.0025961000937968493,1982-09-16,2022-12-21,40,3
COSMOS 1408 DEB,51933,82.4574966430664,0.0012417000252753496,12.371100425720215,236.4261932373047,123.58350372314453,16.08476555,0.004353799857199192,1982-09-16,2022-02-28,40,3
COSMOS 1408 DEB,51934,83.07369995117188,0.0017924000276252627,357.32830810546875,110.97599792480469,249.3419952392578,15.63504381,0.0035908001009374857,1982-09-16,2022-04-22,40,3
COSMOS 1408 DEB,51935,82.48390197753906,0.002882600063458085,269.6647033691406,78.9083023071289,281.5423889160156,15.81724956,0.010871999897062778,1982-09-16,2022-06-24,40,3
COSMOS 1408 DEB,51936,82.8301010131836,0.0037803000304847956,196.20440673828125,112.69159698486328,247.8343963623047,15.58085912,0.0038368001114577055,1982-09-16,2022-10-05,40,3
COSMOS 1408 DEB,51937,82.87550354003906,0.003154600039124489,329.73529052734375,228.65020751953125,131.2032928466797,15.45067468,0.00467800023034215,1982-09-16,2022-06-23,40,3
COSMOS 1408 DEB,51938,82.53369903564453,0.03369469940662384,13.051300048828125,84.22129821777344,279.7311096191406,14.92589021,0.012066000141203403,1982-09-16,2022-04-16,40,3
COSMOS 1408 DEB,51939,83.11000061035156,0.006885299924761057,328.33740234375,200.05189514160156,159.80149841308594,15.25677006,0.004673799965530634,1982-09-16,2022-07-20,40,3
COSMOS 1408 DEB,51941,82.54499816894531,0.0003113000129815191,267.8760986328125,7.375400066375732,352.7554016113281,15.71764614,0.006140700075775385,1982-09-16,2022-06-27,40,3
COSMOS 1408 DEB,51942,82.69999694824219,0.013678300194442272,232.1479034423828,255.07659912109375,103.52940368652344,15.25435064,0.010526999831199646,1982-09-16,2022-09-22,40,3
COSMOS 1408 DEB,51943,83.23609924316406,0.006280799861997366,305.027587890625,93.47640228271484,267.3671875,15.44024688,0.00829359982162714,1982-09-16,2022-07-14,40,3
COSMOS 1408 DEB,51944,82.63269805908203,0.0020568000618368387,288.3053894042969,323.6348876953125,36.35279846191406,15.9576896,0.007577800191938877,1982-09-16,2022-06-01,40,3
COSMOS 1408 DEB,51945,82.25270080566406,0.022589299827814102,6.554200172424316,79.23650360107422,283.4200134277344,15.03271691,0.014024999924004078,1982-09-16,2022-05-22,40,3
MINOTAUR 4 DEB,52032,53.9635009765625,0.0029976998921483755,101.05130004882812,30.447599411010742,329.8269958496094,15.33175681,0.07374799996614456,2020-07-15,2022-04-04,2,1
MINOTAUR 4 DEB,52036,53.88349914550781,0.002062200102955103,305.1072998046875,258.4482116699219,101.42379760742188,15.87772105,0.01955699920654297,2020-07-15,2023-04-02,3,1
COSMOS 1408 DEB,52046,82.53089904785156,0.0011021000100299716,330.0906066894531,260.8476867675781,99.15599822998047,16.10839286,0.015172000043094158,1982-09-16,2022-04-15,40,3
COSMOS 1408 DEB,52047,82.54080200195312,0.0019837000872939825,3.780900001525879,204.7541046142578,155.2790985107422,16.0675908,0.007600199896842241,1982-09-16,2022-03-10,40,3
COSMOS 1408 DEB,52048,82.48400115966797,0.001043400028720498,244.16189575195312,325.3633117675781,34.69599914550781,15.91522073,0.002893199911341071,1982-09-16,2022-07-11,40,3
COSMOS 1408 DEB,52049,82.60160064697266,0.001002499950118363,165.970703125,160.3957977294922,199.77149963378906,16.14155568,0.0014192999806255102,1982-09-16,2023-09-15,41,3
COSMOS 1408 DEB,52050,82.46269989013672,0.0015890999929979444,117.93789672851562,170.8614959716797,189.2946014404297,15.82139035,0.0032194999512284994,1982-09-16,2022-11-18,40,3
COSMOS 1408 DEB,52051,82.56749725341797,0.0036261999048292637,248.89149475097656,276.9281005859375,82.7853012084961,15.63510214,0.004295600112527609,1982-09-16,2022-07-28,40,3
COSMOS 1408 DEB,52052,82.4021987915039,0.0037616000045090914,327.2013854980469,86.73979949951172,273.8175964355469,15.89130746,0.0020932001061737537,1982-09-16,2022-04-23,40,3
COSMOS 1408 DEB,52053,82.57499694824219,0.002689199987798929,7.8520002365112305,29.34869956970215,330.84649658203125,15.52374471,0.0091669000685215,1982-09-16,2022-03-26,40,3
COSMOS 1408 DEB,52054,82.45919799804688,0.0010500999633222818,302.2297058105469,260.9241027832031,99.08470153808594,15.96272511,0.0017839999636635184,1982-09-16,2023-04-29,41,3
COSMOS 1408 DEB,52055,82.85299682617188,0.0011822000378742814,293.1476135253906,231.91639709472656,128.10400390625,15.82243674,0.004581400193274021,1982-09-16,2022-06-04,40,3
COSMOS 1408 DEB,52056,82.506103515625,0.0017307000234723091,254.281005859375,277.1559143066406,82.77459716796875,15.90328526,0.00452380022034049,1982-09-16,2022-06-30,40,3
COSMOS 1408 DEB,52057,82.65360260009766,0.001213400042615831,349.3678894042969,142.30929565429688,217.90440368652344,16.10327829,0.005872500129044056,1982-09-16,2022-03-27,40,3
COSMOS 1408 DEB,52058,82.49349975585938,0.0010052999714389443,81.32949829101562,328.1706848144531,31.896699905395508,16.1068665,0.0033442999701946974,1982-09-16,2022-12-22,40,3
COSMOS 1408 DEB,52059,82.4749984741211,0.000916499993763864,27.426000595092773,184.58929443359375,175.53160095214844,16.25599653,0.002090299967676401,1982-09-16,2023-02-07,41,3
COSMOS 1408 DEB,52060,82.45140075683594,0.0004616999940481037,243.81100463867188,238.17579650878906,121.90779876708984,16.14014788,0.0022966000251471996,1982-09-16,2023-07-05,41,3
COSMOS 1408 DEB,52061,82.56780242919922,0.0025184000842273235,0.1103999987244606,90.27860260009766,270.13531494140625,15.54729717,0.001186499954201281,1982-09-16,2022-04-24,40,3
COSMOS 1408 DEB,52062,82.33429718017578,0.00756380008533597,19.153799057006836,311.09759521484375,48.3755989074707,15.47672238,0.010460999794304371,1982-09-16,2023-03-24,41,3
COSMOS 1408 DEB,52063,82.19879913330078,0.033178798854351044,339.0960998535156,359.7168884277344,0.3806000053882599,14.94531133,0.012070000171661377,1982-09-16,2022-06-18,40,3
